通用名,商品名称,规格,箱规,国药准字,厂家,供应商,是否有活动
静脉曲张袜 长筒型M 静脉曲张袜 长筒型M    一盒,静脉曲张袜 长筒型M ,一盒,1  盒  ,浙食药监械（准）字2010第2640536号 ,青岛健之佳生物科技有限公司 ,佛山健多多医疗器械有限公司,有
静脉曲张袜 长筒型XXL 静脉曲张袜 长筒型XXL    一盒,静脉曲张袜 长筒型XXL ,一盒,1  盒  ,浙食药监械（准）字2010第2640539号 ,青岛健之佳生物科技有限公司 ,佛山健多多医疗器械有限公司,有
健之佳 造口袋套装 二件式造口袋/底盘 各一盒 健之佳 造口袋套装 二件式造口袋/底盘 各一盒    JZJ-ZKD-A 160ml,健之佳 造口袋套装 二件式造口袋/底盘 各一盒 ,JZJ-ZKD-A 160ml,1  盒  ,鲁青械备20160257号 ,青岛健之佳生物科技有限公司 ,佛山健多多医疗器械有限公司,有
健之佳 一体式电动吸奶器 艾咪 健之佳 一体式电动吸奶器 艾咪    一套,健之佳 一体式电动吸奶器 艾咪 ,一套,1  盒  ,鲁青食药监械生产备20160005号 ,青岛兰旗生物工程有限公司 ,佛山健多多医疗器械有限公司,有
健之佳申瑞 助听器 省电式E-100 健之佳申瑞 助听器 省电式E-100    E-100,健之佳申瑞 助听器 省电式E-100 ,E-100,1  盒  ,粤食药监械（准）字2013第2460893号 ,青岛三爱医疗科技有限公司 ,佛山健多多医疗器械有限公司,有
健之佳申瑞 助听器带电源（带线） 健之佳申瑞 助听器带电源（带线）    C-06,健之佳申瑞 助听器带电源（带线） ,C-06,1  盒  ,粤食药监械生产许20122222号 ,中山市申瑞电子科技有限公司 ,佛山健多多医疗器械有限公司,有
健之佳疝气带 儿童型 1盒预防疝气直疝股疝脐疝切口疝 健之佳疝气带 儿童型 1盒预防疝气直疝股疝脐疝切口疝    1盒,健之佳疝气带 儿童型 1盒预防疝气直疝股疝脐疝切口疝 ,1盒,1  盒  ,鲁青食药监械生产备20150025号 ,青岛健之佳生物科技有限公司 ,佛山健多多医疗器械有限公司,有
腹带 产妇专用 收胃 收腹 收胯三件套 腹带 产妇专用 收胃 收腹 收胯三件套    3件/盒,腹带 产妇专用 收胃 收腹 收胯三件套 ,3件/盒,1  盒  ,鲁青械备20160100号 ,青岛健之佳生物科技有限公司 ,佛山健多多医疗器械有限公司,有
健之佳 急救包 家庭装 健之佳 急救包 家庭装    18件/包,健之佳 急救包 家庭装 ,18件/包,1  盒  ,鲁青食药监械生产备20150025号 ,青岛健之佳生物科技有限公司 ,佛山健多多医疗器械有限公司,有
华佗牌承臻一次性针灸针 承臻针灸针     0.18*25mm*100支/盒,华佗牌承臻一次性针灸针 ,0.18*25mm*100支/盒,1  盒  ,苏食药监械(准)字2012第2270865号 ,苏州医疗用品厂有限公司 ,佛山健多多医疗器械有限公司,有
华佗牌承臻一次性针灸针 承臻针灸针     0.25*13mm*100支/盒,华佗牌承臻一次性针灸针 ,0.25*13mm*100支/盒,1  盒  ,苏食药监械(准)字2012第2270866号 ,苏州医疗用品厂有限公司 ,佛山健多多医疗器械有限公司,有
华佗牌承臻一次性针灸针 承臻针灸针     0.35*25mm*100支/盒,华佗牌承臻一次性针灸针 ,0.35*25mm*100支/盒,1  盒  ,苏食药监械(准)字2012第2270878号 ,苏州医疗用品厂有限公司 ,佛山健多多医疗器械有限公司,有
华佗牌承臻一次性针灸针 承臻针灸针     0.35*60mm*100支/盒,华佗牌承臻一次性针灸针 ,0.35*60mm*100支/盒,1  盒  ,苏食药监械(准)字2012第2270881号 ,苏州医疗用品厂有限公司 ,佛山健多多医疗器械有限公司,有
华佗牌承臻一次性针灸针 承臻针灸针     0.35*75mm*100支/盒,华佗牌承臻一次性针灸针 ,0.35*75mm*100支/盒,1  盒  ,苏食药监械(准)字2012第2270882号 ,苏州医疗用品厂有限公司 ,佛山健多多医疗器械有限公司,有
华佗牌悦臻一次性针灸针 悦臻针灸针     0.25*13mm*100支/盒,华佗牌悦臻一次性针灸针 ,0.25*13mm*100支/盒,1  盒  ,苏械注准20162270970 ,苏州医疗用品厂有限公司 ,佛山健多多医疗器械有限公司,有
华佗牌悦臻一次性针灸针 悦臻针灸针     0.25*50mm*100支/盒,华佗牌悦臻一次性针灸针 ,0.25*50mm*100支/盒,1  盒  ,苏械注准20162270970 ,苏州医疗用品厂有限公司 ,佛山健多多医疗器械有限公司,有
华佗牌悦臻一次性针灸针 悦臻针灸针     0.35*40mm*100支/盒,华佗牌悦臻一次性针灸针 ,0.35*40mm*100支/盒,1  盒  ,苏械注准20162270970 ,苏州医疗用品厂有限公司 ,佛山健多多医疗器械有限公司,有
华佗牌悦臻一次性针灸针 悦臻针灸针     0.40*50mm*100支/盒,华佗牌悦臻一次性针灸针 ,0.40*50mm*100支/盒,1  盒  ,苏械注准20162270970 ,苏州医疗用品厂有限公司 ,佛山健多多医疗器械有限公司,有
欧纯 一次性使用无菌敷贴 欧纯 一次性使用无菌敷贴    10cm*25cm片(40片/盒),欧纯 一次性使用无菌敷贴 ,10cm*25cm片(40片/盒),1  盒  ,浙械注准20152640458 ,青岛千江生物工程有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃防褥疮垫圆形 鱼跃防褥疮垫圆形    1个/盒,鱼跃防褥疮垫圆形 ,1个/盒,1  盒  ,苏械注准20142560511 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
超声雾化器 鱼跃402AI 超声雾化器 鱼跃402AI    1台/盒,超声雾化器 鱼跃402AI ,1台/盒,1  盒  ,苏食药监械(准)字2013第2230698号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
电子体温计鱼跃YT306 电子体温计鱼跃YT306    1支/盒,电子体温计鱼跃YT306 ,1支/盒,1  盒  ,苏食药监械(准)字2013第2201034号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃二用听诊器（全铜听头 鱼跃二用听诊器（全铜听头    1条/盒,鱼跃二用听诊器（全铜听头 ,1条/盒,1  盒  ,苏镇械备20170016号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃制氧机9F-3AW 3L 鱼跃制氧机9F-3AW 3L    1台/盒,鱼跃制氧机9F-3AW 3L ,1台/盒,1  盒  ,苏食药监械(准)字2013第2541399 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃制氧机9F-3医用级3L  鱼跃制氧机9F-3医用级3L     1台/盒,鱼跃制氧机9F-3医用级3L  ,1台/盒,1  盒  ,苏食药监械(准)字2013第2541399号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃制氧机7F-5W 5L带雾化 鱼跃制氧机7F-5W 5L带雾化    1台/盒,鱼跃制氧机7F-5W 5L带雾化 ,1台/盒,1  盒  ,苏械注准20142540095 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃制氧机8F-3CW 鱼跃制氧机8F-3CW    1台/盒,鱼跃制氧机8F-3CW ,1台/盒,1  盒  ,苏械注准20142540095 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃制氧机7F-3BW 鱼跃制氧机7F-3BW    1台/盒,鱼跃制氧机7F-3BW ,1台/盒,1  盒  ,苏食药监械(准)字2013第2540120号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃雾化杯吸入器7W-3 鱼跃雾化杯吸入器7W-3    1台/盒,鱼跃雾化杯吸入器7W-3 ,1台/盒,1  盒  ,苏镇食药监械生产备20151006号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃轮椅车1100铝合金折叠轻便 鱼跃轮椅车1100铝合金折叠轻便    1张/盒,鱼跃轮椅车1100铝合金折叠轻便 ,1张/盒,1  盒  ,苏食药监械(准)字2011第2560776 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃医用助行器YU710  鱼跃医用助行器YU710     1根/盒,鱼跃医用助行器YU710  ,1根/盒,1  盒  ,苏镇械备20160017号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃颈椎牵引器 鱼跃颈椎牵引器    1台/盒,鱼跃颈椎牵引器 ,1台/盒,1  盒  ,镇食药监械(准)字2011第1260019号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃手杖YU820 鱼跃手杖YU820    1根/盒,鱼跃手杖YU820 ,1根/盒,1  盒  ,苏镇食药监械(准)字2011第1560026号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
鱼跃手杖(喷塑四脚) YU850 鱼跃手杖(喷塑四脚) YU850    1根/盒,鱼跃手杖(喷塑四脚) YU850 ,1根/盒,1  盒  ,苏镇食药监械(准)字2011第1560026号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
三诺28G一次性末梢采 三诺28G一次性末梢采    50支/盒,三诺28G一次性末梢采 ,50支/盒,1  盒  ,津械注准20152410009 ,三诺生物传感技术股份有限公司 ,佛山健多多医疗器械有限公司,有
欧姆龙身体脂肪测量器HBF-701 欧姆龙身体脂肪测量器HBF-701    1台/盒,欧姆龙身体脂肪测量器HBF-701 ,1台/盒,1  盒  ,苏食药监械(准)字2010第2210588号 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
欧姆龙耳温枪839S 欧姆龙耳温枪839S    1台/盒,欧姆龙耳温枪839S ,1台/盒,1  盒  ,苏械注准20172201152 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
欧姆龙体重身体脂肪测量器 HBF-214 欧姆龙体重身体脂肪测量器 HBF-214    1台/盒,欧姆龙体重身体脂肪测量器 HBF-214 ,1台/盒,1  盒  ,苏食药监械(准)字2012第2210052号 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
欧姆龙脂肪测量仪 欧姆龙脂肪测量仪    1台/盒,欧姆龙脂肪测量仪 ,1台/盒,1  盒  ,苏食药监械(准)字2014第2210717号 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
欧姆龙低频治疗仪HV-F128  欧姆龙低频治疗仪HV-F128     1台/盒,欧姆龙低频治疗仪HV-F128  ,1台/盒,1  盒  ,辽食药监械(准)字2014第2260003号 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
康祝电子体温计 康祝电子体温计    1支/盒,康祝电子体温计 ,1支/盒,1  盒  ,京械注准20152200161 ,北京康祝医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
百捷多功能测试仪 百捷多功能测试仪    1台/盒,百捷多功能测试仪 ,1台/盒,1  盒  ,国械注许20152400093 ,台湾勤立生物科技股份有限公司 ,佛山健多多医疗器械有限公司,有
 康尚KSN-3T(带遥控)医用制氧机    1台/盒, ,1台/盒,1  盒  ,苏食药监械(准)字2013第2541602号 ,江苏康尚医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 佛山东方小巧省空间手动轮椅车FS804LABJP-37    1张/盒, ,1张/盒,1  个  ,粤食药监械(准)字2014第2560753号 ,佛山市东方医疗设备厂 ,佛山健多多医疗器械有限公司,有
 蜀轩特定电磁波治疗仪CQX-20T（B款）    1台/盒, ,1台/盒,1  盒  ,渝械注准20142260046 ,重庆蜀水仪器厂 ,佛山健多多医疗器械有限公司,有
 羊城牌场效应治疗仪 YC-EOVIC     1台/盒, ,1台/盒,1  盒  ,粤食药监械(准)字2009第2260404号 ,广东羊城电子有限公司 ,佛山健多多医疗器械有限公司,有
 百合手持式吸痰器    1台/盒, ,1台/盒,1  盒  ,辽鞍食药监械（准）字2012第1660012号 ,辽宁百合医疗设备有限公司 ,佛山健多多医疗器械有限公司,有
 鱼跃电动流产吸引器7C     1台/盒, ,1台/盒,1  盒  ,苏械注准20162540237 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
 西门子助听器23SP    1台/盒, ,1台/盒,1  盒  ,苏食药监械(准)字2012第2460710号 ,苏州西门子听力仪器(苏州)有限公司 ,佛山健多多医疗器械有限公司,有
 鱼跃血氧仪 指夹式YX301    1台/盒, ,1台/盒,1  盒  ,苏械注准20172201070 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
 瑞思迈睡眠呼吸机单水平全自动s9autoset    1台/盒, ,1台/盒,1  台  ,国械注进20152542152 ,ResMedLimited ,佛山健多多医疗器械有限公司,有
 欧姆龙雾化器C900医用级    1台/盒, ,1台/盒,1  台  ,辽械注准20162210133 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
 欧姆龙压缩雾化器NE-802儿童型    1台/盒, ,1台/盒,1  盒  ,辽食药监械(准)字2013第2210112号 ,欧姆龙(大连)有限公司 ,佛山健多多医疗器械有限公司,有
 益康来电脑中频治疗仪 YKL-A    1台/盒, ,1台/盒,1  盒  ,京药监械(准)字2011第2260693号 ,北京益康科技有限公司 ,佛山健多多医疗器械有限公司,有
 迈思全自动单水平呼吸机 APAP20    1台/盒, ,1台/盒,1  盒  ,辽食药监械(准)字2012第2540121号 ,沈阳迈思医疗科技有限公司 ,佛山健多多医疗器械有限公司,有
 仙鹤牌远红外线理疗仪 R-1    1台/盒, ,1台/盒,1  盒  ,渝食药监械(准)字2014第2260066号 ,重庆航天火箭电子科技有限公司 ,佛山健多多医疗器械有限公司,有
 飞利浦睡眠呼吸机Dorma 500单水平全自动    1台/盒, ,1台/盒,1  台  ,粤械注准20152541046 ,美国飞利浦伟康公司 ,佛山健多多医疗器械有限公司,有
 鱼跃正压呼吸机单水平全自动睡眠呼吸机YH-580    1台/盒, ,1台/盒,1  盒  ,苏械注准20152540266 ,苏州鱼跃医疗科技有限公司 ,佛山健多多医疗器械有限公司,有
 瑞思迈呼吸器机进口通用鼻罩 Mirage FX    1个/盒, ,1个/盒,1  盒  ,国食药监械（进）字2014第2544704号 ,ResMedLimited ,佛山健多多医疗器械有限公司,有
 制氧机小型分子筛KJR-Y11    1台/盒, ,1台/盒,1  盒  ,皖械注准20162540294 ,合肥康居人智能科技有限公司 ,佛山健多多医疗器械有限公司,有
 鱼跃制氧机YU300    1台/盒, ,1台/盒,1  台  ,苏食药监械(准)字2008第2540469号 ,江苏鱼跃医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 鱼跃氧气吸入器浮标式XY-98BIII    1台/盒, ,1台/盒,1  盒  ,苏食药监械(准)字2013第2540120号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
 卡迪克血脂分析仪     1台/盒, ,1台/盒,1  盒  ,国械注进20162401859 ,三诺生物传感技术股份有限公司 ,佛山健多多医疗器械有限公司,有
 中频治疗仪 仙鹤激光综合XY-803型    1台/盒, ,1台/盒,1  台  ,粤食药监械(准)字2014第2260060号 ,广州市祥友医疗器械科技有限公司 ,佛山健多多医疗器械有限公司,有
 飞利浦伟康3L制氧机K3B-PH    1台/盒, ,1台/盒,1  台  ,粤食药监械(准)字2013第2540281号 ,佛山市顺德区键合电子有限公司 ,佛山健多多医疗器械有限公司,有
 华伦神灯治疗仪台式tdp特定电磁波治疗器    1台/盒, ,1台/盒,1  盒  ,渝食药监械(准)字2012第2260090号 ,重庆华伦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 腰椎充气牵引固定器 韩国进口diskdr缔世客    1个/盒, ,1个/盒,1  盒  ,国械备20170965号 ,韩国倡仪医疗器株式会社 ,佛山健多多医疗器械有限公司,有
 瑞思迈S10睡眠呼吸机 AirSense™ 10 AutoSet单水平全自动（新款）    1台/盒, ,1台/盒,1  盒  ,国食药监械(进)字2013第2543594号 ,澳大利亚瑞思迈公司 ,佛山健多多医疗器械有限公司,有
 瑞思迈AirFit P10鼻罩    1台/盒, ,1台/盒,1  盒  ,国食药监械(进)字2015第2564144号 ,澳大利亚瑞思迈公司 ,佛山健多多医疗器械有限公司,有
 互邦铝合金手动轮椅车HBL33（实心胎）    1张/盒, ,1张/盒,1  盒  ,沪械注准20172560373 ,上海互邦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 互邦电动轮椅HBLD3-B升级版折叠轻便可拆卸锂电池    1张/盒, ,1张/盒,1  盒  ,沪械注准20172560715 ,上海互邦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 互邦手动轮椅HBL37 铝合金轻便折叠轮椅车（整车6KG）    1张/盒, ,1张/盒,1  盒  ,沪械注准20172560373 ,上海互邦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 互邦电动轮椅车HBLD3-C前后双控铝合金轻便智能代步车    1张/盒, ,1张/盒,1  盒  ,沪械注准20172560715 ,上海互邦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 互邦轮椅HBL34 铝合金手动轮椅车    1张/盒, ,1张/盒,1  盒  ,沪械注准20172560373 ,上海互邦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 互邦轮椅铝合金手动轮椅车HBL35-SJZ20    1张/盒, ,1张/盒,1  盒  ,沪食药监械(准)字2013第2561258号 ,上海互邦医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 鱼跃制氧机7F-1     1台/盒, ,1台/盒,1  盒  ,苏械注准20162541398 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
 华伦神灯治疗仪台式tdp特定电磁波治疗器    1台/盒, ,1台/盒,1  盒  ,渝食药监械(准)字2012第2260090号 ,重庆华伦医疗器械有限公司 ,广州骉骉医疗器械科技有限公司,有
 鱼跃氧气吸入器浮标式XY-98BIII    1台/盒, ,1台/盒,1  盒  ,苏食药监械(准)字2013第2540120号 ,江苏鱼跃医疗设备股份有限公司 ,广州骉骉医疗器械科技有限公司,有
 鱼跃吸痰器7E-B    1台/盒, ,1台/盒,1  盒  ,苏食药监械（准）字2007第25540615号 ,江苏鱼跃医疗设备股份有限公司 ,广州骉骉医疗器械科技有限公司,有
 鱼跃雾化器 403T    1台/盒, ,1台/盒,1  盒  ,苏食药监械(准)字2013第2230698号 ,江苏鱼跃医疗设备股份有限公司 ,广州骉骉医疗器械科技有限公司,有
 江航中航制氧机2升ZH-J21    1台/盒, ,1台/盒,1  盒  ,苏食药监械(准)字2012第2540573号 ,江苏江航医疗设备有限公司 ,广州骉骉医疗器械科技有限公司,有
 西门子助听器风笛DHP    1台/盒, ,1台/盒,1  盒  ,苏食监械(准)字2009第2460746号 ,西门子听力仪器(苏州)有限公司 ,广州骉骉医疗器械科技有限公司,有
 金菊养目 眼部医用冷敷凝胶    16ml/盒, ,16ml/盒,1  盒  ,陕西械备20180315号 ,陕西仁康药业有限公司 ,湛江市弘安药业有限公司,有
鱼跃压缩雾化器403C 鱼跃压缩雾化器403C    1台/盒,鱼跃压缩雾化器403C ,1台/盒,1  盒  ,苏食药监械(准)字2012第2260033号 ,江苏鱼跃医疗设备股份有限公司 ,佛山健多多医疗器械有限公司,有
 滋硕百草养目 舒目冷敷凝露    10ml, ,10ml,1  支  ,陕渭械备20170006 ,陕西秦石药业有限公司 ,惠州市利佳康园医药科技有限公司,有
无菌敷贴 无菌敷贴    7*9cm.80片/盒,无菌敷贴 ,7*9cm.80片/盒,20  盒  ,鲁械注准20142640041 ,青岛海诺生物工程有限公司 ,岳阳康尔医药有限公司,无
早早孕 早早孕    精装条型2人份/盒,早早孕 ,精装条型2人份/盒,600  盒  ,鲁械注准20162400592 ,青岛海诺生物工程有限公司 ,佛山健多多医疗器械有限公司,有
无菌敷贴 无菌敷贴    10*25cm.40片/盒,无菌敷贴 ,10*25cm.40片/盒,800  盒  ,鲁械注准20142640041 ,青岛海诺生物工程有限公司 ,岳阳康尔医药有限公司,无
玻璃体温计日月 玻璃体温计    1支(35-42℃.,玻璃体温计日月 ,1支(35-42℃.,1000  支  ,渝食药监械(准)字2014第2200170号 ,重庆日月医疗设备有限公司 ,成都拜欧药业股份有限公司,有
伤湿止痛膏 伤湿止痛膏    5cm*6.5cm*4贴*50袋,伤湿止痛膏 ,5cm*6.5cm*4贴*50袋,50  盒  ,国药准字Z42020233 ,黄石市力康药业有限公司 ,武汉红运堂药业有限公司,有
 壳聚糖保妇康凝胶    3g*3支, ,3g*3支,1  盒  ,吉械注准20152640172 ,吉林省盛赛医疗器械有限公司 ,湖南同安医药有限公司,有
渠道 晕车贴    4贴, ,4贴,1  盒  ,QB/445200111374 ,广东合纵医药器械有限公司 ,四川省优胜美特医药有限公司,无
 国发 珍珠末    0.3g*10瓶/盒, ,0.3g*10瓶/盒,1  盒  ,国药准字Z45021852 ,北海国发海洋生物产业股份有限公司制药厂 ,湛江市弘安药业有限公司,有
 滋硕百草养目 舒目冷敷凝露    10ml, ,10ml,100  支  ,陕渭械备20170006 ,陕西秦石药业有限公司 ,湛江市弘安药业有限公司,有
 医用退热贴    110mm*40mm*2片, ,110mm*40mm*2片,1  盒  ,粤禅械备201500029号 ,佛山兵兵退热贴有限公司 ,成都拜欧药业股份有限公司,有
 晕车贴    4贴, ,4贴,1  盒  ,QB/445200111374 ,广东合纵医药器械有限公司 ,广州衍森生物科技有限公司,有
 天和 天和追风膏    7cm*10cm*4贴*30袋/盒*24盒/件, ,7cm*10cm*4贴*30袋/盒*24盒/件,1  盒  ,国药准字Z45021872 ,桂林华润天和药业有限公司 ,湛江市弘安药业有限公司,有
 生堂 万痛筋骨冷敷贴    9cm*12cm*6贴/盒, ,9cm*12cm*6贴/盒,1  盒  ,晋临械备20160027号 ,临汾市百年合纵药业有限公司 ,湛江市弘安药业有限公司,有
 生堂 肩周炎冷敷贴    9cm*12cm*6贴/盒, ,9cm*12cm*6贴/盒,1  盒  ,晋临械备20160030号 ,临汾市百年合纵药业有限公司 ,湛江市弘安药业有限公司,有
 万通筋骨贴    7cm*10cm*6片, ,7cm*10cm*6片,240  盒  ,吉卫健用字[2015]第016号 ,通化万通药业股份有限公司 ,湖北千瑞铭医药有限公司,有
 一正痛消帖膏    10片, ,10片,160  盒  ,吉卫健字2011第001号 ,一正集团吉林省医药科技 ,湖北千瑞铭医药有限公司,有
渠道 诺斯清 生理性海水鼻腔护理喷雾器    60ml*6瓶/中盒, ,60ml*6瓶/中盒,100  瓶  ,苏械注准20142640681 ,江苏爱朋医疗科技股份有限公司 ,湛江市弘安药业有限公司,有
医用退热贴 医用退热贴    ：2贴,医用退热贴 ,：2贴,300  盒  ,粤珠械备20150052号 ,珠海国佳新材股份有限公司 ,成都拜欧药业股份有限公司,有
 康氏肤得安凝胶剂    30g, ,30g,1  支  ,辽卫消证字【2002】第0043号 ,沈阳康氏医药保健品有限公司 ,重庆赛力君安医药有限公司,有
 葵花医生 珍珠明目舒目冷敷凝露    15ml*1瓶/盒, ,15ml*1瓶/盒,100  盒  ,陕渭械备20170006号 ,陕西秦石药业有限公司 ,湛江市弘安药业有限公司,有
 葵花之霸 丁宝儿脐贴（远红外小儿泻贴）    5cm*7cm*4贴/盒, ,5cm*7cm*4贴/盒,100  盒  ,皖械注准20182260071 ,安徽苗德堂药业有限公司 ,湛江市弘安药业有限公司,无
 葵花之霸 远红外小儿止咳贴    5cm*7cm*3贴/盒, ,5cm*7cm*3贴/盒,100  盒  ,皖械注准20182260072 ,安徽苗德堂药业有限公司 ,湛江市弘安药业有限公司,有
 江西盖天灵白虎通络油30ml/瓶    30ml/瓶, ,30ml/瓶,1  盒  ,赣卫消证字(2010)第0095号 ,江西盖天灵药业有限公司 ,东莞市启信医药有限公司,有
 保中宝 小儿腹泻贴    50mm*70mm*4贴（2贴/袋）/盒, ,50mm*70mm*4贴（2贴/袋）/盒,1  盒  ,晋临械备20150011号 ,侯马经济开发区金葵花大健康产业有限公司 ,湛江市弘安药业有限公司,有
 壳聚糖保妇康凝胶    3g*3支, ,3g*3支,200  盒  ,吉械注准20152640172 ,吉林省盛赛医疗器械有限公司 ,广东华源诺希医药股份有限公司,有
 壳聚糖保妇康凝胶    3g*3支, ,3g*3支,200  盒  ,吉械注准20152640172 ,吉林省盛赛医疗器械有限公司 ,黑龙江省华源医药股份有限公司,有
 消瘀定痛膏    7cm×10cm*3贴/袋*4袋 / 盒, ,7cm×10cm*3贴/袋*4袋 / 盒,1  盒  , ,沈阳管城制药有限责任公司 ,湖北巨世医药有限公司,有
 精制狗皮膏    7×10cm*3贴/袋*4袋 / 盒, ,7×10cm*3贴/袋*4袋 / 盒,1  盒  , ,沈阳管城制药有限责任公司 ,湖北巨世医药有限公司,有
 滋硕百草养目 舒目冷敷凝露    10ml, ,10ml,1  支  ,陕渭械备20170006 ,陕西秦石药业有限公司 ,惠州市信合惠通实业有限公司,无
 医用退热贴    2贴*2袋, ,2贴*2袋,100  盒  , ,武汉璟泓万方堂医药科技股份有限公司 ,安徽腾尔健医药生物技术有限公司,无
 百康老中医镇痛冷敷贴    4贴, ,4贴,1  盒  , ,安徽玄武岩药业有限公司 ,中山市龙裕医药有限公司,无
康祝拔罐器B型24罐 康祝拔罐器B型24罐    24个/盒,康祝拔罐器B型24罐 ,24个/盒,1  盒  ,京东械备20140020号 ,北京康祝医疗器械有限公司 ,济南江胜医疗器械有限公司,无
伤湿止痛膏 伤湿止痛膏    5cm*6.5cm*4贴*50袋,伤湿止痛膏 ,5cm*6.5cm*4贴*50袋,50  盒  ,国药准字Z42020233 ,黄石市力康药业有限公司 ,湖北九洲康健医药有限公司,无
 小葵花妈妈 丁宝儿脐贴（远红外小儿止泻贴）    5cm*7cm*4贴/盒120盒/件, ,5cm*7cm*4贴/盒120盒/件,100  盒  ,皖械注准20182260071 ,安徽苗德堂药业有限公司 ,湛江市弘安药业有限公司,无
 滋硕百草养目 舒目冷敷凝露    10ml, ,10ml,100  支  ,陕渭械备20170006 ,陕西秦石药业有限公司 ,岳阳康尔医药有限公司,无
 壳聚糖保妇康凝胶    3g*3支, ,3g*3支,200  盒  ,吉械注准20152640172 ,吉林省盛赛医疗器械有限公司 ,安徽腾尔健医药生物技术有限公司,无
 壳聚糖保妇康凝胶    3g*3支, ,3g*3支,200  盒  ,吉械注准20152640172 ,吉林省盛赛医疗器械有限公司 ,山东健志医药科技开发有限公司,无
 医用退热贴    2贴*2袋, ,2贴*2袋,100  盒  , ,武汉璟泓万方堂医药科技股份有限公司 ,安徽华源盛铭药业有限公司,无
 葵花之霸 小羚羊型医用退热贴    50mm*120mm*4贴/盒, ,50mm*120mm*4贴/盒,100  盒  ,粤穗械备20150105号 ,广州金护士医疗用品有限公司 ,湛江市弘安药业有限公司,无
 永康洁一次性使用口罩    10个/袋, ,10个/袋,10  袋  ,赣械注准20142640320 ,南昌市康洁医用卫生用品有限公司 ,中山市凯成生物医药科技有限公司,无
 医用退热贴（儿童用）    6+2片, ,6+2片,48  盒  ,皖合械备20170016号 ,合肥小林日用品有限公司 ,广州至参医药贸易有限公司,无
 国发 珍珠末    0.3g*10瓶/盒, ,0.3g*10瓶/盒,1  盒  ,国药准字Z45021852 ,北海国发海洋生物产业股份有限公司制药厂 ,深圳市同兴泰医药有限公司,无
 医用无菌敷贴（自粘敷料）    9*10cm, ,9*10cm,1200  片  ,赣械注准20172640107 ,江西安康医疗器械有限公司 ,广州至参医药贸易有限公司,无
 医用冷敷贴    Ⅰ型HC-D感冒片 1片/袋*4袋, ,Ⅰ型HC-D感冒片 1片/袋*4袋,100  盒  ,鲁济械备20150266号 ,济南和创医疗器械有限公司 ,广西千紫红药业有限责任公司,无
 保中宝 小儿腹泻贴    50mm*70mm*4贴（2贴/袋）/盒, ,50mm*70mm*4贴（2贴/袋）/盒,1  盒  ,晋临械备20150011号 ,侯马经济开发区金葵花大健康产业有限公司 ,深圳市同兴泰医药有限公司,无
