供应商名称,商品名称,生产厂家,销售价,有效期,规格,销量
采药易,吉林康福 安神胶囊,吉林省康福药业有限公司,9.00,2021.11.30,0.25g*60粒,12
采药易,江西普正 小儿止咳糖浆,江西普正制药有限公司,6.40,2019.12.31,100ml,33
采药易,通化颐生 颐之舒 化痰平喘片,通化颐生药业股份有限公司,3.10,2021.08.31,10片*3板,1400
采药易,四川依科 复方板蓝根颗粒,四川依科制药有限公司,6.50,2020.06.30,15g*20袋,818
采药易,头孢地尼胶囊,天津医药集团津康制药有限公司,15.96,2020.04.30,0.1g*8s*1板,7
采药易,利焕 硝苯地平缓释片(Ⅰ),南京白敬宇制药有限责任公司,12.80,2021.01.17,10mg*48s,98
采药易,广东台城 盐酸乙胺丁醇片,特一药业集团股份有限公司,14.95,2021.01.31,0.25g*100片,81
采药易,力贝尔 乳酸司帕沙星片,苏州东瑞制药有限公司,9.90,2020.10.21,0.1g*6片,475
采药易,山西天星 盾克 骨刺消痛胶囊,山西华元医药生物技术有限公司,13.28,2020.08.31,0.3g*14粒*2板*3盒,125
采药易,昆明源瑞 阿莫西林克拉维酸钾咀嚼片(8∶1),昆明源瑞制药有限公司,8.53,2021.01.31,0.28125g*10片,280
采药易,毕诺 曲安奈德鼻喷雾剂,昆明源瑞制药有限公司,16.20,2020.09.30,6ml/120揿,3336
采药易,河南仲景 腋臭粉,河南仲景药业股份有限公司,220.00,2020.12.31,60g,729
采药易,桑海 排毒养颜片,江西南昌桑海制药有限责任公司,18.80,2020.11.30,0.4g*10片*6板,1476
采药易,广东宏兴 心灵丸,广东宏兴集团股份有限公司宏兴制药厂,32.00,2021.10.05,20mg*20丸,1129
采药易,西其汀 盐酸倍他司汀口服液,黑龙江中桂制药有限公司,15.32,2021.06.20,10ml*9支,566
采药易,妍悦肖 克林霉素磷酸酯阴道凝胶,多多药业有限公司,35.20,2020.06.30,3支,769
采药易,同仁堂 参茸卫生丸,北京同仁堂股份有限公司同仁堂制药厂,100.00,2021.09.30,9G*10丸,117
采药易,维阿舒 疗癣卡西甫丸,新疆维阿堂制药有限公司,25.00,2019.11.30,10g*9袋,737
采药易,中国药科大学 曲尼司特胶囊,中国药科大学制药有限公司,20.20,2021.06.27,0.1g*24粒,399
采药易,通化神龙 臻龙 参鹿补虚胶囊,通化永基药业股份有限公司,5.53,2021.08.31,0.3g*10粒*3板,918
采药易,安闲 拉莫三嗪片,三金集团湖南三金制药有限责任公司,53.60,2020.11.30,25mg*48s,671
采药易,苦丹丸,黑龙江福和制药集团股份有限公司,32.00,2021.09.30,6g*6袋,95
采药易,维阿露 复方卡力孜然酊,新疆维阿堂制药有限公司,53.90,2021.08.31,30ml,86
采药易,云南通大 妃康 乳癖清片,云南通大生物药业有限公司,9.80,2021.09.30,0.3g*24片,2044
采药易,黄莲素 盐酸小檗碱片,东北制药集团沈阳第一制药有限公司,13.90,2021.05.31,0.1g*100片,3906
采药易,西安碑林 复明片,西安碑林药业股份有限公司,29.90,2020.05.31,0.3g*90片,103
采药易,好娃娃 小儿氨酚烷胺颗粒,太阳石(唐山)药业有限公司,11.90,2020.10.31,4g*12袋,420
采药易,通化茂祥 甲氨蝶呤片,通化茂祥制药有限公司,94.55,2020.09.30,2.5mg*100片,726
采药易,艾诺克 醋酸甲地孕酮分散片,西安远大德天药业股份有限公司,42.50,2021.11.30,40mg*36片,132
采药易,海南中和 和定 恩替卡韦胶囊,海南中和药业股份有限公司,58.00,2021.02.03,0.5mg*14s,112
采药易,上海朝晖 奋乃静片,上海朝晖药业有限公司,11.90,2021.09.30,2mg*100片,183
采药易,山东方明 甲硝唑凝胶,山东方明药业集团股份有限公司,5.50,2020.04.30,20g(0.75%),792
采药易,上海信谊 华法林钠片,上海上药信谊药厂有限公司,21.82,2020.05.22,2.5mg*60片,528
采药易,南昌桑海 维血康糖浆,江西南昌桑海制药有限责任公司,19.50,2021.01.31,20ml*10支,311
采药易,弘飞康 盐酸二甲双胍缓释片,南昌市飞弘药业有限公司,6.98,2020.12.31,0.5g*30片,2263
采药易,北大医药 复方磺胺甲噁唑片,北大医药股份有限公司,12.53,2022.07.31,100片,314
采药易,贝贝莎 丙酸交沙霉素颗粒,西南药业股份有限公司,46.00,2020.07.31,0.1g*6袋,734
采药易,成都明日 地氯雷他定片,成都明日制药有限公司,8.15,2020.05.31,2.5mg*12粒,23
采药易,四川奥邦 邦可欣 盐酸特比萘芬片,成都奥邦药业有限公司,17.27,2020.10.09,0.25g*8片,81
采药易,湖北瑞华 清气化痰丸,湖北瑞华制药有限责任公司,7.30,2020.09.30,6克*8袋,297
采药易,浙江康德 保胎灵片,浙江康德药业集团股份有限公司,10.50,2020.09.30,0.39g*15片*3板,158
采药易,思达康 多维元素片(21),上海华源安徽锦辉制药有限公司,16.88,2020.04.18,72片,192
采药易,江西桔王 益母草颗粒,江西桔王药业有限公司,7.50,2020.12.31,15g*12袋,370
采药易,合肥今越 舒尔经片,合肥今越制药有限公司,14.40,2020.09.30,12片*2板,297
采药易,丰原 催乳颗粒,蚌埠丰原涂山制药有限公司,16.00,2020.04.25,20g*6袋,305
采药易,长春万德 妇科止血灵,长春万德制药有限公司,12.00,2021.11.30,20片*3小盒,403
采药易,通化华辰 诗迪 益气养血口服液,通化汇金堂药业股份有限公司,15.80,2021.10.31,15ml*12支,173
采药易,利华 盆炎净胶囊,吉林省利华制药有限公司,7.50,2021.09.30,0.4g*10粒*4板,482
采药易,斯威 保胎灵片,通化斯威药业股份有限公司,6.50,2020.11.30,0.3g*30片,203
采药易,山东孔府 风寒感冒颗粒,山东孔府制药有限公司,5.80,2021.10.20,4g*8袋,827
采药易,江西远健 藿香正气胶囊,江西新远健药业有限公司,2.90,2020.12.31,0.3g*10s*2板,430
采药易,穿王消炎胶囊,江西新远健药业有限公司,5.20,2020.07.31,0.4g*12s*2板,470
采药易,江西远健 小儿感冒颗粒,江西新远健药业有限公司,5.86,2021.12.31,12g*10袋,245
采药易,江西普正 重感灵胶囊,江西普正制药有限公司,7.30,2020.01.31,0.25g*12粒*3板,221
采药易,江西仁丰 抚河牌 百癣夏塔热分散片,江西仁丰药业有限公司,11.30,2020.04.30,24片,399
采药易,以岭 琥乙红霉素片,石家庄以岭药业股份有限公司,5.86,2020.02.29,0.125g*24片,530
采药易,感冒清热颗粒,石家庄以岭药业股份有限公司,10.86,2019.11.30,10袋,5
采药易,江西聚仁堂 虎阳 生力片,江西聚仁堂药业有限公司,13.50,2020.03.31,0.36g*24片,590
采药易,沙苑子胶囊,河北医科大学制药厂,62.90,2020.12.31,0.38g*24s,39
采药易,长春人民 三肾丸,长春人民药业集团有限公司,7.50,2022.01.31,4.5g*12袋,915
采药易,南阳天舜 磷酸氢钙咀嚼片,太康海恩药业有限公司,6.60,2020.05.31,120片,32
采药易,沈阳双鼎 青果片,沈阳双鼎制药有限公司,8.75,2020.02.29,0.3g*36片,368
采药易,甘肃岷海 岷州 九制大黄丸,甘肃岷海制药有限责任公司,15.80,2021.11.30,6g*10袋,80
采药易,杜仲壮骨胶囊,甘肃岷海制药有限责任公司,11.30,2021.12.31,0.5g*40s,158
采药易,甘肃岷海 肾石通颗粒,甘肃岷海制药有限责任公司,5.86,2020.12.31,15g*12袋,68
采药易,长春人民 蛤蚧定喘丸,长春人民药业集团有限公司,5.98,2021.10.31,6g*8袋,593
采药易,长龙 明目蒺藜丸,吉林省辉南长龙生化药业股份有限公司,6.50,2021.10.31,9g*5袋,40
采药易,伤痛宁片,黑龙江鼎恒升药业有限公司,6.50,2020.10.31,10片*5板,275
采药易,唐柯柠 二甲双胍格列本脲片(Ⅰ),通化久铭药业有限公司,6.50,2021.10.31,15片*3板,133
采药易,吉林长恒 屹康 消炎利胆片,吉林省长恒药业有限公司,5.60,2021.09.30,18片*3板,203
采药易,吉林松辽 真元 化痔片,吉林省松辽制药有限公司,4.98,2021.12.31,14片*3板,95
采药易,长春大政 感冒灵胶囊,长春大政药业科技有限公司,7.20,2020.11.30,12粒*3板,65
采药易,长春人民 普林松 四季感冒片,长春人民药业集团有限公司,5.28,2021.11.30,15片*3板,185
采药易,龙泰 荨麻疹丸,吉林龙泰制药股份有限公司,8.80,2021.12.31,10g*7袋,597
采药易,胃康灵胶囊,吉林省松辽制药有限公司,7.80,2021.10.31,0.4g*17粒*2板,30
采药易,长春人民 畅拴 麝香心脑乐胶囊,长春人民药业集团有限公司,9.50,2021.11.30,0.3g*18粒*2板,157
采药易,吉林龙泰 珍芝堂 降糖通脉片,吉林龙泰制药股份有限公司,6.60,2020.11.30,0.35g*12片*2板,90
采药易,刻康 乳癖康胶囊,黑龙江省济仁药业有限公司,5.88,2021.05.31,0.3g*9粒*3板,72
采药易,加味逍遥丸,天津天士力(辽宁)制药有限责任公司,10.50,2021.12.27,6g*10袋,23
采药易,天士力 六味地黄丸,天津天士力(辽宁)制药有限责任公司,8.80,2021.08.26,6g*10袋(水蜜丸),30
采药易,天士力 杞菊地黄丸,天津天士力(辽宁)制药有限责任公司,8.50,2021.12.14,6g*10袋,38
采药易,柏子养心丸,天津天士力(辽宁)制药有限责任公司,9.80,2022.02.15,6g*10袋,190
采药易,天士力 知柏地黄丸,天津天士力(辽宁)制药有限责任公司,9.50,2022.01.25,6g*10袋,51
采药易,天士力 明目地黄丸,天津天士力(辽宁)制药有限责任公司,9.50,2021.12.01,6g*10袋,20
采药易,天士力 济生肾气丸,天津天士力(辽宁)制药有限责任公司,9.80,2022.01.04,6g*10袋,141
采药易,天士力 香砂平胃丸,天津天士力(辽宁)制药有限责任公司,11.50,2021.12.03,6g*10袋水丸,150
采药易,天士力 乌鸡白凤丸,天津天士力(辽宁)制药有限责任公司,14.90,2021.11.11,6g*10袋,29
采药易,知柏地黄丸,天津天士力(辽宁)制药有限责任公司,9.30,2020.03.27,9g*10丸,0
采药易,牛黄上清丸,天津天士力(辽宁)制药有限责任公司,5.50,2021.12.19,6g*10丸,99
采药易,龙胆泻肝丸,天津天士力(辽宁)制药有限责任公司,8.26,2022.01.26,6g*10丸,42
采药易,人参健脾丸,天津天士力(辽宁)制药有限责任公司,7.50,2022.01.06,6g*10丸,26
采药易,白云山 百泰 复方氨基丁酸维E胶囊,广州白云山医药集团股份有限公司白云山制药总厂,24.50,2019.12.31,30粒,521
采药易,湖南千金 湘江 多潘立酮片,湖南千金湘江药业股份有限公司,8.98,2020.10.31,10mg*30片,15
采药易,湖南千金 曲匹布通片,湖南千金湘江药业股份有限公司,14.00,2021.07.31,40mg*50片,223
采药易,贵州同济堂 仙灵 枣仁安神胶囊,国药集团同济堂(贵州)制药有限公司,21.98,2021.08.02,0.45g*20粒,211
采药易,长春大政 感冒灵胶囊,长春大政药业科技有限公司,8.80,2020.10.31,0.5g*12粒*4板,0
采药易,盐酸氨溴索颗粒,天津梅花生物医药科技有限公司,6.80,2020.11.30,15mg*12袋,300
采药易,山东百草 栀子金花丸,山东中健康桥制药有限公司,8.88,2021.06.10,9g*10袋,108
采药易,长春普华 劲朗 辣椒碱乳膏,长春普华制药股份有限公司,17.50,2020.05.31,20g(10g:2.5mg),36
采药易,武汉天天明 晶明 更昔洛韦滴眼液,湖北远大天天明制药有限公司,21.00,2020.09.30,8ml:8mg,32
采药易,欧意 藿香祛暑软胶囊,石药集团欧意药业有限公司,15.20,2020.03.06,0.45g*12粒*2板,0
采药易,众生 复方丹参片,广东众生药业股份有限公司,7.62,2021.05.20,60s,0
采药易,丽珠 前列安栓,丽珠集团丽珠制药厂,55.00,2020.07.31,2g*7s(附指套两袋),177
采药易,广东百澳 百科方 宫瘤清片,广东百澳药业有限公司,13.80,2020.11.15,0.4g*36片,351
采药易,桑海 安尔眠糖浆,江西南昌桑海制药有限责任公司,9.55,2020.11.30,10ml*10支,1605
采药易,集安益盛 除脂生发片,吉林省集安益盛药业股份有限公司,22.90,2020.11.30,0.3g*18片*5板,245
采药易,四川宝兴 加味逍遥胶囊,四川宝兴制药有限公司,20.00,2020.09.30,0.3g*24粒,53
采药易,亚泰 参一胶囊,吉林亚泰制药股份有限公司,160.00,2020.03.31,10mg*16粒,15
采药易,甘南佛阁 红花如意丸,甘南佛阁藏药有限公司,33.73,2022.05.27,0.2g*30丸(薄膜衣水丸),142
采药易,兰州太宝 唐龙 内消瘰疬丸,兰州太宝制药有限公司,12.33,2021.10.28,0.185g*96丸,4119
采药易,齐鲁 舒必利片,齐鲁制药有限公司,31.20,2020.06.27,0.1g*100片,30
采药易,湖南汉森 银杏叶胶囊,湖南汉森制药股份有限公司,40.70,2020.10.31,0.25G*20粒,520
采药易,百普力 肠内营养混悬液(SP),纽迪希亚制药(无锡)有限公司,93.50,2019.08.27,500ml(1Kcal/ml),0
采药易,卡泊三醇搽剂,LEO Pharmaceutical Products Ltd.A/S(LEO Pharma A/S),139.00,2020.01.10,30ml,46
采药易,安坦片 盐酸苯海索片,常州康普药业有限公司,23.00,2021.09.30,2mg*100片,188
采药易,成都国嘉 胆维他 茴三硫片,成都国嘉联合制药有限公司,7.70,2021.05.16,25mg*12片,1127
采药易,敖东 心脑舒通胶囊,吉林敖东洮南药业股份有限公司,18.70,2021.10.31,15mg*30粒,252
采药易,丽珠 瑞必乐 马来酸氟伏沙明片,丽珠集团丽珠制药厂,85.00,2020.07.31,50mg*30片,131
采药易,北京双鹤 茵栀黄口服液,北京华润高科天然药物有限公司,23.00,2020.10.31,10ml*6支,304
采药易,吉林鹿王 肾炎舒片,吉林市鹿王制药股份有限公司,23.10,2022.02.14,0.27g*54s,289
采药易,天泰 止痛化癥胶囊,吉林省天泰药业股份有限公司,12.30,2021.12.31,0.3g*60粒,409
采药易,莱多菲 盐酸非索非那定片,浙江万晟药业有限公司,23.30,2020.03.31,30mg*28片,189
采药易,邯郸摩罗丹 臌症丸,邯郸制药股份有限公司,274.00,2020.02.02,90粒*2瓶,21
采药易,甲硝唑凝胶,天津市天骄制药有限公司,8.00,2020.01.31,20g,154
采药易,丽科杰 咪喹莫特乳膏,湖北科益药业股份有限公司,72.00,2020.09.30,0.15g:3g,147
采药易,陕西郝其军 升血小板胶囊,陕西郝其军制药股份有限公司,58.00,2021.01.20,0.45g*24粒,53
采药易,拉韦 乳果糖口服溶液,Fresenius Kabi Austria GmbH,50.50,2020.05.31,100ml:67g,12
采药易,瑞安吉 果糖二磷酸钠口服溶液,北京华靳制药有限公司,33.50,2020.08.31,10ml:1g*10支,274
采药易,贵州益佰 心脉通胶囊,贵州益佰制药股份有限公司,33.00,2020.09.30,0.48g*36粒,227
采药易,保节力 硫酸氨基葡萄糖片,新兴同仁药业有限公司,26.00,2020.07.31,0.314g*12s,45
采药易,山东达因 伊甘欣 甘草锌颗粒,山东达因海洋生物制药股份有限公司,17.24,2020.01.31,1.5g*10袋,58
采药易,新瑙力隆 二维三七桂利嗪胶囊,丽珠集团丽珠制药厂,22.00,2020.04.30,10粒,389
采药易,陕西香菊 香菊片,陕西香菊药业集团有限公司,24.50,2020.05.31,0.3g*60片,166
采药易,湖南守护神 百艾洗液,湖南守护神制药有限公司,31.00,2021.07.13,200ml,101
采药易,莱阳江波 非洛地平缓释片,莱阳市江波制药有限责任公司,9.70,2020.11.30,5mg*20片,3185
采药易,奥利司他胶囊(赛尼可),Roche Pharma (Schweiz) Ltd.,198.00,2020.05.31,0.12g*21粒,246
采药易,成都华神 三七通舒胶囊,成都泰合健康科技集团股份有限公司华神制药厂,40.20,2020.08.31,0.2g*12粒,283
采药易,布地奈德吸入剂粉雾剂,Orion Corporation,200.00,2020.09.12,200ug*200吸,47
采药易,桑海 肾宝胶囊,江西南昌桑海制药有限责任公司,19.00,2020.11.30,0.5g*20粒,605
采药易,桑海 海珠喘息定片,江西南昌桑海制药有限责任公司,7.99,2021.01.31,0.52g*50片,528
采药易,南昌桑海 玉屏风口服液,江西南昌桑海制药有限责任公司,9.50,2020.11.30,10ml*10支,317
采药易,上海信谊 硫唑嘌呤片,上海上药信谊药厂有限公司,85.10,2020.09.21,50mg*60s,70
采药易,左乙拉西坦片,重庆圣华曦药业股份有限公司,160.00,2020.12.31,0.5g*30s,134
采药易,上海信谊 氨甲环酸片,上海信谊万象药业股份有限公司,51.20,2021.09.21,0.25g*10片*3板,131
采药易,泰方 奥硝唑分散片,天方药业有限公司,9.02,2020.12.30,0.25g*12片,154
采药易,帕夫林 白芍总苷胶囊,宁波立华制药有限公司,74.90,2020.06.30,0.3g*60粒,7
采药易,蔓迪 米诺地尔酊,浙江万晟药业有限公司,166.00,2020.07.31,60ml:3g,10
采药易,卡双平 吡格列酮二甲双胍片,杭州中美华东制药有限公司,107.00,2020.09.30,15mg:500mg*30片,22
采药易,汉森 缩泉胶囊,湖南汉森制药股份有限公司,39.50,2020.10.31,0.3g*60粒,101
采药易,北京双吉 优赛明 维生素E乳,北京双吉制药有限公司,25.00,2020.05.31,85ml,547
采药易,浙江仙琚 醋酸甲羟孕酮片,浙江仙琚制药股份有限公司,15.98,2020.04.30,4mg*100片,116
采药易,白云山 速清 盐酸二甲双胍片,广州白云山天心制药股份有限公司,7.70,2021.06.30,0.25g*24片,33
采药易,临汾宝珠 珠芽蓼止泻颗粒,临汾宝珠制药有限公司,7.00,2020.10.31,10g*6袋,136
采药易,李万山 肚痛健胃整肠丸,李万山药厂有限公司,36.80,2021.09.30,0.22g*50粒,771
采药易,吉林康福 清火片,吉林省康福药业有限公司,2.50,2021.10.31,20片*2板,1512
采药易,希尔安 金蝉止痒颗粒,重庆希尔安药业有限公司,25.57,2021.05.24,8g*12袋,732
采药易,坦通 厄多司坦胶囊,西安海欣制药有限公司,10.20,2020.12.10,0.15g*12粒,81
采药易,奥思平 盐酸度洛西汀肠溶胶囊,上海上药中西制药有限公司,79.00,2021.04.01,20mg*10粒*2板,243
采药易,上海信谊 盐酸多塞平片,上海上药信谊药厂有限公司,17.80,2020.04.10,25mg*100片,261
采药易,锦州紫金 狗皮膏(改进型),锦州紫金药业有限公司,15.50,2021.12.31,8cm*4.5cm*5贴,50
采药易,合肥今越 珍生源 活血止痛片,合肥今越制药有限公司,5.90,2020.09.30,0.4g*30片,185
采药易,德众 复方珍珠暗疮片,国药集团德众(佛山)药业有限公司,18.50,2021.09.28,0.33g*84片,103
采药易,云丰 前列康 普乐安片,云南白药集团股份有限公司,6.60,2021.07.31,0.64g*60片,1917
采药易,福建乐尔康 黄连上清片,福建乐尔康药业有限公司,3.20,2020.07.31,0.3g*100片,1146
采药易,罗浮山 复方穿心莲片,广东罗浮山国药股份有限公司,4.55,2020.02.29,100片,790
采药易,珠海润都 双氯芬酸钠缓释胶囊,珠海润都制药股份有限公司,7.75,2020.10.31,0.1g*12粒,527
采药易,浙江迪耳 毕克 双氯芬酸钠缓释片,浙江迪耳药业有限公司,10.60,2021.10.31,0.1g*12片*2板,244
采药易,天康 清淋片,天长亿帆制药有限公司,8.45,2020.04.30,0.4g*15片*2板,290
采药易,辽宁康博士 苯磺酸氨氯地平片,辽宁康博士制药有限公司,10.50,2021.10.31,5mg*12片*3板,1034
采药易,康普 兰索拉唑片,康普药业股份有限公司,9.10,2020.05.31,15mg*30片,92
采药易,江西桔王 十二乌鸡白凤丸,江西桔王药业有限公司,9.35,2020.08.31,9g*10袋,196
采药易,江西京通 玉宫舒 抗宫炎片,江西京通美联药业有限公司,8.25,2020.10.31,0.25g*18片*4板,141
采药易,回音必 当归益血膏,回音必集团安徽制药有限公司,9.75,2020.10.31,180g,82
采药易,U比乐 泮托拉唑钠肠溶胶囊,湖南华纳大药厂有限公司,12.05,2020.04.30,40mg*12粒,158
采药易,逍遥津 热淋清片,合肥今越制药有限公司,7.73,2021.12.31,0.35g*12片*4板,436
采药易,通化茂祥 复方羊角片,通化茂祥制药有限公司,6.70,2021.06.30,60片,1344
采药易,武汉太福 午时茶颗粒,武汉太福制药有限公司,7.49,2020.08.31,6g*20袋,653
采药易,神奇 枇杷止咳颗粒,贵州神奇药业有限公司,9.98,2021.09.30,3g*9袋,662
采药易,江西海尔思 养血当归糖浆,江西海尔思药业股份有限公司,8.90,2020.09.04,10ml*10支,182
采药易,海尔思 杏香兔耳风胶囊,江西海尔思药业股份有限公司,7.90,2021.09.30,0.4g*12粒*3板,563
采药易,黑龙江天龙 聚甲酚磺醛阴道栓,黑龙江天龙药业有限公司,10.88,2021.12.31,90mg*8枚,418
采药易,广西健丰 夏桑菊颗粒,广西麦克健丰制药有限公司,8.10,2020.09.30,10g*20袋,216
采药易,石家庄以岭 阿昔洛韦分散片,石家庄以岭药业股份有限公司,7.86,2020.05.31,0.1g*24片,28
采药易,炎热清片,西安阿房宫药业股份有限公司,6.25,2019.12.31,0.33g*12s*3板,193
采药易,恒诚 风寒感冒颗粒,广东恒诚制药有限公司,7.20,2020.11.30,8g*10袋,283
采药易,安隆 复方醋酸曲安奈德溶液,广东恒诚制药有限公司,9.35,2020.10.31,10ml,234
采药易,陕西香菊 黄连上清丸,陕西香菊药业集团有限公司,9.60,2021.12.31,6g*20袋,67
采药易,陕西香菊 杞菊地黄丸,陕西香菊药业集团有限公司,6.88,2021.09.30,200丸,22
采药易,陕西香菊 东泰牌 藿香正气丸,陕西香菊药业集团有限公司,9.65,2021.06.30,6g*20袋,22
采药易,陕西香菊 开胸顺气丸,陕西香菊药业集团有限公司,8.56,2021.12.31,6g*20袋,54
采药易,陕西香菊 明目地黄丸,陕西香菊药业集团有限公司,6.60,2020.12.31,200s,134
采药易,陕西香菊 木香顺气丸,陕西香菊药业集团有限公司,9.60,2021.10.31,6g*20袋,159
采药易,陕西香菊 东泰牌 逍遥丸,陕西香菊药业集团有限公司,9.80,2021.08.31,6g*20袋,66
采药易,山西天星 星宝 防芷鼻炎片,山西华元医药生物技术有限公司,9.50,2021.09.30,14s*2板*3小盒,150
采药易,宝丽婷 克霉唑阴道片,浙江圣博康药业有限公司,23.97,2021.09.25,0.5g*2片,93
采药易,太康海恩 阿咖酚散,太康海恩药业有限公司,4.98,2021.01.31,100包,121
采药易,感冒退热颗粒,陕西白云制药有限公司,6.50,2020.09.30,4.5g*12袋,7
采药易,云南云龙 复方鱼腥草软胶囊,云南云龙制药股份有限公司,8.80,2020.04.30,0.52g*24粒,364
采药易,同仁堂 感冒软胶囊,北京同仁堂科技发展股份有限公司制药厂,11.30,2020.02.29,0.45g*10粒*2板,338
采药易,宫炎康颗粒,陕西白云制药有限公司,15.80,2020.04.30,9g*16袋,0
采药易,武汉双龙 咳喘宁颗粒,武汉双龙药业有限公司,16.38,2020.05.13,15g*9袋,1
采药易,辛伐他汀分散片(辛可),广州南新制药有限公司,14.50,2020.11.30,10mg*21s,130
采药易,贵州远程 健脑胶囊,贵州远程制药有限责任公司,25.80,2021.07.31,0.3g*30s,104
采药易,承德天原 栀子金花丸,承德天原药业股份有限公司,8.20,2021.10.31,9g*10袋,155
采药易,同仁堂 木香顺气丸,北京同仁堂制药有限公司,17.92,2022.03.31,6g*12袋,42
采药易,同仁堂 良附丸,北京同仁堂制药有限公司,10.36,2022.01.31,6g*12袋,33
采药易,同仁堂 珍珠末,北京同仁堂制药有限公司,18.50,2021.07.31,0.3g*6瓶,49
采药易,同仁堂 清心明目上清丸,北京同仁堂制药有限公司,10.60,2022.07.31,6g*12袋,123
采药易,同仁堂 止嗽青果丸,北京同仁堂股份有限公司同仁堂制药厂,18.10,2023.03.31,3g*10丸,5
采药易,同仁堂 清热地黄丸,北京同仁堂股份有限公司同仁堂制药厂,19.80,2021.09.30,6g*10丸,11
采药易,同仁堂 强肾镇痛丸,北京同仁堂股份有限公司同仁堂制药厂,17.59,2022.10.31,6g*10丸,26
采药易,同仁堂 鹭鸶咯丸,北京同仁堂股份有限公司同仁堂制药厂,11.30,2023.03.31,1.5g*10丸,99
采药易,同仁堂 小儿香橘丸,北京同仁堂股份有限公司同仁堂制药厂,16.82,2021.11.30,3g*10丸,31
采药易,同仁堂 换骨丸,北京同仁堂股份有限公司同仁堂制药厂,19.02,2022.10.31,9g*10s,15
采药易,郑州瑞康 兰索拉唑片,郑州瑞康制药有限公司,7.80,2020.10.31,15mg*14片*3板,60
采药易,成都蓉药 复方胃蛋白酶颗粒,四川峨嵋山药业有限公司,5.20,2020.05.31,10g*9袋,67
采药易,长春海外 乌鸡白凤丸,长春海外制药集团有限公司,12.50,2021.08.31,6g*10袋,24
采药易,先强严灵 头孢克肟分散片,广东先强药业有限公司,6.42,2020.12.31,0.1g*10片,953
采药易,天士力 金匮肾气丸,天津天士力(辽宁)制药有限责任公司,4.80,2022.01.28,6g*10w,131
采药易,感冒清热胶囊,广东万方制药有限公司,8.50,2020.09.30,0.45克*12粒*3板,40
采药易,补肾健骨胶囊,健民药业集团股份有限公司,48.70,2020.10.31,0.58g*48s,30
采药易,昆明中药 参苓健脾胃颗粒,昆明中药厂有限公司,10.99,2021.05.31,10g*6袋,420
采药易,南京臣功 盐酸特比萘芬片,南京臣功制药股份有限公司,16.80,2020.08.31,0.25g*6片,247
采药易,振东泰盛 益心酮片,山西振东泰盛制药有限公司,6.80,2021.03.31,24片,75
采药易,吉林康福 头风痛丸,吉林省康福药业有限公司,10.80,2021.11.30,8g*10袋,113
采药易,吉林紫鑫 锁阳补肾胶囊,吉林紫鑫药业股份有限公司,38.13,2021.07.31,24粒,1
采药易,血平胶囊,西安千禾药业股份有限公司,32.00,2021.01.24,0.3g*36s,73
采药易,海正 通络生骨胶囊,浙江海正药业股份有限公司,101.00,2020.06.30,0.5g*12粒*2板,40
采药易,迈邦 缬沙坦氢氯噻嗪分散片,山东司邦得制药有限公司,12.86,2020.10.31,80mg:12.5mg*7片,147
采药易,克可宁 氢溴酸右美沙芬颗粒,广东和平药业有限公司,3.88,2021.01.15,0.5g:7.5mg*12袋,116
采药易,上海凯合荣 复方丹参片,上海凯合荣图们药业有限公司,9.30,2022.01.31,180片,25
采药易,雪山胃宝胶囊,山西三晋药业有限公司,8.30,2020.10.31,0.33g*36粒,65
采药易,欧莱 复方七叶皂苷钠凝胶,山东绿叶制药有限公司,19.86,2020.09.30,20g,61
采药易,武都力 复方盐酸阿米洛利片,江苏迪赛诺制药有限公司,15.00,2021.10.31,2.5mg*24片,13
采药易,成都恒瑞 仙孚迪 格列齐特缓释片,成都恒瑞制药有限公司,21.40,2020.12.09,30mg*30片,69
采药易,咳必清片 枸橼酸喷托维林片,上海玉瑞生物科技(安阳)药业有限公司,9.89,2020.10.31,25mg*100片,103
采药易,西安碑林 和血明目片,西安碑林药业股份有限公司,42.36,2020.11.30,0.3g*60s,60
采药易,护肝宁片,钓鱼台医药集团吉林天强制药股份有限公司,10.90,2020.10.31,60s,45
采药易,四川通园 肝得治胶囊,四川省通园制药集团有限公司,11.90,2020.10.31,0.45g*36s,10
采药易,辰欣 伏格列波糖胶囊,辰欣药业股份有限公司,15.20,2020.08.29,0.1mg*30粒,167
采药易,海口制药 阿莫西林胶囊,海口市制药厂有限公司,6.80,2020.06.30,0.5g*20s,260
采药易,五景 利巴韦林滴眼液,武汉五景药业有限公司,3.30,2020.07.31,8ml:8mg,19
采药易,五景 色甘酸钠滴眼液,武汉五景药业有限公司,8.70,2021.03.31,8ml:0.16g,154
采药易,五景 马来酸噻吗洛尔滴眼液,武汉五景药业有限公司,16.49,2020.11.30,5ml:25mg(0.5%),44
采药易,五景 氧氟沙星滴耳液,武汉五景药业有限公司,1.98,2020.08.31,5ml:15mg,65
采药易,武汉五景 富马酸酮替芬滴鼻液,武汉五景药业有限公司,11.98,2020.05.31,10ml:15mg,20
采药易,一片天 咳特灵胶囊,广东一片天医药集团制药有限公司,5.30,2020.11.30,360mg:1.4mg*30s,133
采药易,九鑫 清热暗疮丸,吉林九鑫制药股份有限公司,9.80,2021.11.30,24丸*3板,988
采药易,四川奇力 黄芪片,四川奇力制药有限公司,15.80,2020.07.31,0.41g*36片,114
